지역,발생일시,복구일시,정전가구
서울특별시 성북구,2021.06.25 15:02 , 2021.06.25 15:00,110
서울특별시 성동구,2021.06.25 15:00 , 2021.06.25 15:02,110
서울특별시 광진구,2021.06.25 15:00 , 2021.06.25 15:00,110
서울특별시 광진구,2021.06.25 15:00 , 2021.06.25 15:02,1100
서울특별시 종로구,2021.06.25 15:00 , 2021.06.25 15:00,110
서울특별시 광진구,2021.06.25 15:00 , 2021.06.25 15:01,110
서울특별시 마포구,2021.06.25 14:00 , 2021.06.25 15:08,110
전라남도 영암군,2021.06.25 14:00 , 2021.06.25 14:24,2000
서울특별시 도봉구,2021.06.25 10:30 , 2021.06.25 10:31,1100
서울특별시 종로구,2021.06.25 10:30 , 2021.06.25 10:21,1100
서울특별시 동대문구,2021.06.25 10:30 , 2021.06.25 10:31,1100
충청남도 공주시,2021.06.24 06:00 , 2021.06.28 15:58,1230
인천광역시 강화군,2021.06.23 15:19 , 2021.06.23 15:19,1000
인천광역시 미추홀구,2021.06.23 15:19 , 2021.06.23 15:18,10000
인천광역시 중구,2021.06.23 15:18 , 2021.06.23 15:18,1000
경기도 김포시,2021.06.23 15:11 , 2021.06.23 15:23,1000
인천광역시 남동구,2021.06.23 15:00 , 2021.06.23 15:23,1000
경기도 김포시,2021.06.23 15:00 , 2021.06.23 15:21,1000
인천광역시 강화군,2021.06.23 15:00 , 2021.06.23 15:19,22000
인천광역시 부평구,2021.06.23 14:39 , 2021.06.23 14:38,1000
인천광역시 계양구,2021.06.23 14:17 , 2021.06.23 15:19,123
대구광역시 북구,2021.06.23 14:00 , 2021.06.23 14:56,220
전라북도 무주군,2021.06.22 09:10 , 2021.06.22 10:26,300
인천광역시 부평구,2021.06.21 10:10 , 2021.06.21 10:38,1000
서울특별시 관악구,2021.06.18 13:00 , 2021.06.18 17:19,1000
인천광역시 부평구,2021.06.16 16:40 , 2021.06.16 16:47,1000
대구광역시 북구,2021.06.15 16:05 , 2021.06.15 16:07,1000
강원도 춘천시,2021.06.15 16:00 , 2021.06.15 16:07,20
경기도 의정부시,2021.06.15 16:00 , 2021.06.15 16:06,1000
경상남도 창원시 의창구,2021.06.15 16:00 , 2021.06.15 16:08,2000
제주특별자치도 제주시,2021.06.15 16:00 , 2021.06.15 16:06,294
부산광역시 부산진구,2021.06.15 15:00 , 2021.06.15 16:06,1000
서울특별시 종로구,2021.06.15 10:00 , 2021.06.15 16:08,1000
전라북도 남원시,2021.06.15 00:00 , 2021.06.15 20:05,20
서울특별시 광진구,2021.06.15 00:00 , 2021.06.15 16:08,1000
대전광역시 대덕구,2021.06.15 00:00 , 2021.06.15 16:06,1000
경기도 수원시 팔달구,2021.06.15 00:00 , 2021.06.15 16:07,20
충청북도 보은군,2021.06.15 00:00 , 2021.06.15 16:11,1010
전라남도 영암군,2021.06.15 00:00 , 2021.06.15 16:08,2000
경상북도 안동시,2021.06.15 00:00 , 2021.06.15 16:10,1000
서울특별시 광진구,2021.06.13 00:00 , 2021.06.13 14:41,1000
서울특별시 관악구,2021.06.11 10:00 , 2021.06.11 10:37,17700
제주특별자치도 제주시,2021.06.10 10:20 , 2021.06.10 10:39,550
제주특별자치도 제주시,2021.06.09 18:20 , 2021.06.09 20:41,132
서울특별시 관악구,2021.05.25 10:00 , 2021.05.25 13:34,12420
서울특별시 관악구,2021.05.25 10:00 , 2021.05.25 14:39,12180
서울특별시 서초구,2021.05.24 05:00 , 2021.05.24 17:38,1220
서울특별시 중랑구,2021.05.19 06:00 , 2021.05.20 14:46,2100
제주특별자치도 제주시,2021.05.10 13:30 , 2021.05.10 10:24,362
광주광역시 서구,2021.03.10 16:00 , 2021.03.10 14:46,2170
강원도 고성군,2021.03.03 11:13 , 2021.03.03 11:47,1074
강원도 인제군,2021.03.02 17:21 , 2021.03.02 19:11,181
강원도 양양군,2021.03.02 12:47 , 2021.03.02 14:52,2194
강원도 양양군,2021.03.02 12:47 , 2021.03.02 14:52,2194
강원도 속초시,2021.03.02 11:50 , 2021.03.02 12:30,25
강원도 고성군,2021.03.02 10:51 , 2021.03.02 11:39,266
강원도 강릉시,2021.03.02 10:15 , 2021.03.02 12:24,172
강원도 강릉시,2021.03.02 10:15 , 2021.03.02 12:24,172
강원도 양양군,2021.03.02 08:33 , 2021.03.02 17:56,251
강원도 강릉시,2021.03.02 07:23 , 2021.03.03 16:33,11
강원도 강릉시,2021.03.02 07:23 , 2021.03.03 16:33,11
강원도 양양군,2021.03.02 06:16 , 2021.03.02 08:39,1497
강원도 양양군,2021.03.02 03:43 , 2021.03.03 16:00,2194
강원도 강릉시,2021.03.02 02:50 , 2021.03.02 10:12,1317
강원도 강릉시,2021.03.02 02:50 , 2021.03.02 10:12,1317
강원도 강릉시,2021.03.02 02:45 , 2021.03.02 16:49,982
강원도 강릉시,2021.03.02 02:45 , 2021.03.02 16:49,1194
강원도 강릉시,2021.03.02 02:40 , 2021.03.02 17:53,511
강원도 강릉시,2021.03.02 02:40 , 2021.03.02 17:53,511
강원도 강릉시,2021.03.02 02:40 , 2021.03.04 15:22,511
강원도 강릉시,2021.03.02 02:40 , 2021.03.02 17:53,527
강원도 양구군,2021.03.02 02:02 , 2021.03.02 04:04,176
강원도 인제군,2021.03.02 01:55 , 2021.03.02 05:12,130
강원도 양양군,2021.03.02 01:49 , 2021.03.02 12:00,651
강원도 양양군,2021.03.02 01:49 , 2021.03.02 12:00,651
강원도 양양군,2021.03.02 01:49 , 2021.03.02 12:00,651
강원도 강릉시,2021.03.02 00:34 , 2021.03.02 02:51,2409
강원도 강릉시,2021.03.02 00:34 , 2021.03.02 02:51,2409
강원도 홍천군,2021.03.01 23:40 , 2021.03.02 02:31,575
강원도 홍천군,2021.03.01 23:40 , 2021.03.02 02:31,575
강원도 홍천군,2021.03.01 23:40 , 2021.03.02 02:31,575
강원도 화천군,2021.03.01 23:36 , 2021.03.02 00:45,1256
강원도 화천군,2021.03.01 23:33 , 2021.03.02 18:13,1472
강원도 삼척시,2021.03.01 23:28 , 2021.03.02 00:20,755
강원도 인제군,2021.03.01 23:20 , 2021.03.03 17:53,117
강원도 춘천시,2021.03.01 23:13 , 2021.03.02 03:10,1681
강원도 홍천군,2021.03.01 22:40 , 2021.03.02 02:31,575
강원도 강릉시,2021.03.01 22:37 , 2021.03.02 16:30,409
강원도 홍천군,2021.03.01 22:27 , 2021.03.02 01:23,174
강원도 홍천군,2021.03.01 22:27 , 2021.03.02 01:23,174
강원도 홍천군,2021.03.01 22:12 , 2021.03.02 03:26,2
강원도 홍천군,2021.03.01 22:12 , 2021.03.02 03:26,4
강원도 홍천군,2021.03.01 22:12 , 2021.03.02 03:26,2
강원도 강릉시,2021.03.01 22:00 , 2021.03.02 16:30,409
강원도 인제군,2021.03.01 21:38 , 2021.03.04 15:30,275
강원도 양양군,2021.03.01 21:18 , 2021.03.02 01:15,2194
강원도 삼척시,2021.03.01 20:39 , 2021.03.01 20:33,3886
강원도 삼척시,2021.03.01 20:39 , 2021.03.02 18:22,3908
강원도 인제군,2021.03.01 20:34 , 2021.03.02 00:42,211
강원도 인제군,2021.03.01 09:38 , 2021.03.03 23:43,275
전라북도 고창군,2021.01.18 14:00 , 2021.01.18 15:28,100
인천광역시 부평구,2021.01.08 07:00 , 2021.01.08 17:03,37939
인천광역시 부평구,2021.01.08 07:00 , 2021.01.08 07:36,37939
인천광역시 부평구,2021.01.08 07:00 , 2021.01.08 07:36,37939
서울특별시 강남구,2021.01.05 00:00 , 2021.01.18 16:12,120
서울특별시 광진구,2020.12.07 00:00 , 2020.12.07 09:18,0
서울특별시 영등포구,2020.12.03 00:00 , 2020.12.03 18:00,20
2020.10.15 00:00 / 2020.10.15 18:06,2,2,2
2020.09.07 23:12 / 2020.09.07 23:53,15,15,15
2020.09.07 17:23 / 2020.09.07 17:26,5,5,5
2020.09.07 17:00 / 2020.09.07 18:07,38,38,38
2020.09.07 12:15 / 2020.09.07 12:23,33,33,33
2020.09.07 11:53 / 2020.09.07 12:09,482,482,482
2020.09.07 11:51 / 2020.09.07 12:09,99,99,99
2020.09.07 11:44 / 2020.09.07 12:21,415,415,415
2020.09.07 11:40 / 2020.09.07 12:19,248,248,248
2020.09.07 11:30 / 2020.09.07 12:18,1014,1014,1014
2020.09.07 11:29 / 2020.09.07 11:35,186,186,186
2020.09.07 11:23 / 2020.09.07 12:43,70,70,70
2020.09.07 11:23 / 2020.09.07 11:34,82,82,82
2020.09.07 11:20 / 2020.09.07 11:31,649,649,649
2020.09.07 11:18 / 2020.09.07 11:28,2277,2277,2277
2020.09.07 11:10 / 2020.09.07 11:32,2,2,2
2020.09.07 10:50 / 2020.09.07 12:40,255,255,255
2020.09.07 10:48 / 2020.09.07 12:37,349,349,349
2020.09.07 10:48 / 2020.09.07 12:22,2007,2007,2007
2020.09.07 10:34 / 2020.09.07 10:50,321,321,321
2020.09.07 10:26 / 2020.09.07 10:33,74,74,74
2020.09.07 10:23 / 2020.09.07 10:49,550,550,550
2020.09.07 10:22 / 2020.09.07 10:49,0,0,0
2020.09.07 10:19 / 2020.09.07 10:58,421,421,421
2020.09.07 10:19 / 2020.09.07 10:58,421,421,421
2020.09.07 10:06 / 2020.09.07 10:48,0,0,0
2020.09.07 10:05 / 2020.09.07 10:38,187,187,187
2020.09.07 09:57 / 2020.09.07 10:46,1156,1156,1156
2020.09.07 09:55 / 2020.09.07 10:45,4,4,4
2020.09.07 09:55 / 2020.09.07 10:44,2576,2576,2576
2020.09.07 09:55 / 2020.09.07 10:43,11,11,11
2020.09.07 09:38 / 2020.09.07 10:09,1532,1532,1532
2020.09.07 09:36 / 2020.09.07 10:47,0,0,0
2020.09.07 09:36 / 2020.09.07 10:46,0,0,0
2020.09.07 09:35 / 2020.09.07 09:59,1916,1916,1916
2020.09.07 09:33 / 2020.09.07 10:42,60,60,60
2020.09.07 09:33 / 2020.09.07 10:41,88,88,88
2020.09.07 09:32 / 2020.09.07 10:43,0,0,0
2020.09.07 09:25 / 2020.09.07 10:38,4,4,4
2020.09.07 09:23 / 2020.09.07 10:37,1251,1251,1251
2020.09.07 09:22 / 2020.09.07 11:12,204,204,204
2020.09.07 09:20 / 2020.09.07 10:35,64,64,64
2020.09.07 09:19 / 2020.09.07 12:37,151,151,151
2020.09.07 09:19 / 2020.09.07 12:40,151,151,151
2020.09.07 09:15 / 2020.09.07 09:21,50,50,50
2020.09.07 09:13 / 2020.09.07 09:29,103,103,103
2020.09.07 09:10 / 2020.09.07 09:58,2511,2511,2511
2020.09.07 09:10 / 2020.09.07 09:53,882,882,882
2020.09.07 09:08 / 2020.09.07 10:34,416,416,416
2020.09.07 09:06 / 2020.09.07 10:32,224,224,224
2020.09.07 09:04 / 2020.09.07 09:57,0,0,0
2020.09.07 09:04 / 2020.09.07 09:55,97,97,97
2020.09.07 09:01 / 2020.09.07 10:32,589,589,589
2020.09.07 09:00 / 2020.09.07 09:56,653,653,653
2020.09.07 09:00 / 2020.09.07 09:54,815,815,815
2020.09.07 09:00 / 2020.09.07 09:49,896,896,896
2020.09.07 08:59 / 2020.09.07 11:11,3787,3787,3787
2020.09.07 08:58 / 2020.09.07 13:33,329,329,329
2020.09.07 08:58 / 2020.09.07 13:52,295,295,295
2020.09.07 08:57 / 2020.09.07 09:05,258,258,258
2020.09.07 08:56 / 2020.09.07 09:48,1,1,1
2020.09.07 08:55 / 2020.09.07 09:50,763,763,763
2020.09.07 08:53 / 2020.09.07 11:10,4002,4002,4002
2020.09.07 08:53 / 2020.09.07 09:47,28,28,28
2020.09.07 08:52 / 2020.09.07 09:44,27,27,27
2020.09.07 08:50 / 2020.09.07 08:55,72,72,72
2020.09.07 08:48 / 2020.09.07 08:54,2759,2759,2759
2020.09.07 08:47 / 2020.09.07 09:52,977,977,977
2020.09.07 08:47 / 2020.09.07 10:29,32,32,32
2020.09.07 08:47 / 2020.09.07 10:30,399,399,399
2020.09.07 08:46 / 2020.09.07 09:40,264,264,264
2020.09.07 08:46 / 2020.09.07 09:29,264,264,264
2020.09.07 08:45 / 2020.09.07 10:28,34,34,34
2020.09.07 08:44 / 2020.09.07 10:26,30,30,30
2020.09.07 08:44 / 2020.09.07 10:26,47,47,47
2020.09.07 08:43 / 2020.09.07 11:09,181,181,181
2020.09.07 08:43 / 2020.09.07 09:56,140,140,140
2020.09.07 08:42 / 2020.09.07 10:31,1381,1381,1381
2020.09.07 08:42 / 2020.09.07 09:55,3006,3006,3006
2020.09.07 08:41 / 2020.09.07 09:53,1825,1825,1825
2020.09.07 08:41 / 2020.09.07 10:30,50,50,50
2020.09.07 08:40 / 2020.09.07 10:24,43,43,43
2020.09.07 08:40 / 2020.09.07 09:40,318,318,318
2020.09.07 08:40 / 2020.09.07 09:40,318,318,318
2020.09.07 08:40 / 2020.09.07 09:10,54,54,54
2020.09.07 08:40 / 2020.09.07 09:41,5301,5301,5301
2020.09.07 08:40 / 2020.09.07 09:29,54,54,54
2020.09.07 08:40 / 2020.09.07 09:28,54,54,54
2020.09.07 08:37 / 2020.09.07 10:22,34,34,34
2020.09.07 08:37 / 2020.09.07 08:53,176,176,176
2020.09.07 08:30 / 2020.09.07 08:34,149,149,149
2020.09.07 08:30 / 2020.09.07 08:51,423,423,423
2020.09.07 08:27 / 2020.09.07 15:20,34,34,34
2020.09.07 08:27 / 2020.09.07 15:20,13,13,13
2020.09.07 08:27 / 2020.09.07 08:56,500,500,500
2020.09.07 08:26 / 2020.09.07 10:35,28,28,28
2020.09.07 08:26 / 2020.09.07 10:31,944,944,944
2020.09.07 08:26 / 2020.09.07 10:26,149,149,149
2020.09.07 08:25 / 2020.09.07 08:36,8,8,8
2020.09.07 08:24 / 2020.09.07 10:21,132,132,132
2020.09.07 08:23 / 2020.09.07 11:45,0,0,0
2020.09.07 08:19 / 2020.09.07 13:13,856,856,856
2020.09.07 08:19 / 2020.09.07 12:00,856,856,856
2020.09.07 08:18 / 2020.09.07 08:28,1015,1015,1015
2020.09.07 08:16 / 2020.09.07 12:29,395,395,395
2020.09.07 08:16 / 2020.09.07 10:17,82,82,82
2020.09.07 08:11 / 2020.09.07 10:33,23,23,23
2020.09.07 08:11 / 2020.09.07 08:14,49,49,49
2020.09.07 08:08 / 2020.09.07 08:15,94,94,94
2020.09.07 08:00 / 2020.09.07 10:17,12,12,12
2020.09.07 07:58 / 2020.09.07 08:15,0,0,0
2020.09.07 07:55 / 2020.09.07 08:09,58,58,58
2020.09.07 07:54 / 2020.09.07 08:13,109,109,109
2020.09.07 07:53 / 2020.09.07 10:15,36,36,36
2020.09.07 07:44 / 2020.09.07 07:55,68,68,68
2020.09.07 07:44 / 2020.09.07 07:52,633,633,633
2020.09.07 07:41 / 2020.09.07 10:14,2918,2918,2918
2020.09.07 07:40 / 2020.09.07 11:15,38,38,38
2020.09.07 07:40 / 2020.09.07 08:20,3115,3115,3115
2020.09.07 07:29 / 2020.09.07 07:36,12,12,12
2020.09.07 07:28 / 2020.09.07 07:41,797,797,797
2020.09.07 07:28 / 2020.09.07 07:38,398,398,398
2020.09.07 07:28 / 2020.09.07 07:49,700,700,700
2020.09.07 07:22 / 2020.09.07 10:11,4291,4291,4291
2020.09.07 07:21 / 2020.09.07 10:09,64,64,64
2020.09.07 07:17 / 2020.09.07 07:35,24,24,24
2020.09.07 07:06 / 2020.09.07 06:45,193,193,193
2020.09.07 07:00 / 2020.09.07 15:00,151,151,151
2020.09.07 06:50 / 2020.09.07 07:16,3683,3683,3683
2020.09.07 06:48 / 2020.09.07 06:49,68,68,68
2020.09.07 06:46 / 2020.09.07 06:52,15,15,15
2020.09.07 06:46 / 2020.09.07 06:52,3,3,3
2020.09.07 06:39 / 2020.09.07 11:00,115,115,115
2020.09.07 06:29 / 2020.09.07 06:43,3395,3395,3395
2020.09.07 04:30 / 2020.09.07 15:51,88,88,88
2020.09.07 04:30 / 2020.09.07 04:56,89,89,89
2020.09.07 04:30 / 2020.09.07 04:55,5,5,5
2020.09.07 04:16 / 2020.09.07 04:19,55,55,55
2020.09.07 03:46 / 2020.09.07 05:16,310,310,310
2020.09.07 03:41 / 2020.09.07 03:58,87,87,87
2020.09.07 03:13 / 2020.09.07 06:26,516,516,516
2020.09.07 03:13 / 2020.09.07 06:31,48,48,48
2020.09.07 03:10 / 2020.09.07 03:37,2,2,2
2020.09.07 03:06 / 2020.09.07 05:16,310,310,310
2020.09.07 02:54 / 2020.09.07 03:38,58,58,58
2020.09.07 02:05 / 2020.09.07 02:26,298,298,298
2020.09.07 02:00 / 2020.09.07 04:10,922,922,922
2020.09.07 01:30 / 2020.09.07 01:35,40,40,40
2020.09.07 00:39 / 2020.09.07 00:43,80,80,80
2020.09.07 00:34 / 2020.09.07 01:13,498,498,498
2020.09.06 23:12 / 2020.09.06 23:53,15,15,15
2020.09.06 22:34 / 2020.09.06 23:15,116,116,116
2020.09.06 22:16 / 2020.09.06 22:54,708,708,708
2020.09.06 22:16 / 2020.09.06 22:35,1,1,1
2020.09.06 22:01 / 2020.09.06 22:30,3,3,3
2020.09.06 21:04 / 2020.09.06 21:35,11,11,11
2020.09.03 14:18 / 2020.09.03 15:06,536,536,536
2020.09.03 13:00 / 2020.09.03 15:06,40,40,40
2020.09.03 12:19 / 2020.09.03 17:41,143,143,143
2020.09.03 11:40 / 2020.09.03 11:56,1204,1204,1204
2020.09.03 11:22 / 2020.09.03 17:34,36,36,36
2020.09.03 11:16 / 2020.09.03 11:38,94,94,94
2020.09.03 11:02 / 2020.09.03 11:37,136,136,136
2020.09.03 10:20 / 2020.09.03 11:05,3180,3180,3180
2020.09.03 10:18 / 2020.09.03 10:41,0,0,0
2020.09.03 09:42 / 2020.09.03 10:09,220,220,220
2020.09.03 09:41 / 2020.09.03 10:46,123,123,123
2020.09.03 09:30 / 2020.09.03 09:49,410,410,410
2020.09.03 09:15 / 2020.09.03 09:36,0,0,0
2020.09.03 08:46 / 2020.09.03 08:56,126,126,126
2020.09.03 08:32 / 2020.09.03 09:11,980,980,980
2020.09.03 08:30 / 2020.09.03 09:24,100,100,100
2020.09.03 08:26 / 2020.09.03 08:56,713,713,713
2020.09.03 08:26 / 2020.09.03 08:36,218,218,218
2020.09.03 08:21 / 2020.09.03 08:48,1661,1661,1661
2020.09.03 08:15 / 2020.09.03 09:01,485,485,485
2020.09.03 08:13 / 2020.09.03 08:38,76,76,76
2020.09.03 08:05 / 2020.09.03 08:12,0,0,0
2020.09.03 07:59 / 2020.09.03 08:54,824,824,824
2020.09.03 07:55 / 2020.09.03 08:06,126,126,126
2020.09.03 07:45 / 2020.09.03 07:45,500,500,500
2020.09.03 07:45 / 2020.09.03 07:45,1275,1275,1275
2020.09.03 07:38 / 2020.09.03 09:00,520,520,520
2020.09.03 07:32 / 2020.09.03 09:20,27,27,27
2020.09.03 07:27 / 2020.09.03 08:03,214,214,214
2020.09.03 07:26 / 2020.09.03 07:44,687,687,687
2020.09.03 07:26 / 2020.09.03 07:53,289,289,289
2020.09.03 07:22 / 2020.09.03 07:55,329,329,329
2020.09.03 07:22 / 2020.09.03 07:56,34,34,34
2020.09.03 07:22 / 2020.09.03 07:49,66,66,66
2020.09.03 07:22 / 2020.09.03 07:49,66,66,66
2020.09.03 07:22 / 2020.09.03 07:49,66,66,66
2020.09.03 07:18 / 2020.09.03 10:31,260,260,260
2020.09.03 07:18 / 2020.09.03 07:51,355,355,355
2020.09.03 07:17 / 2020.09.03 09:02,34,34,34
2020.09.03 07:12 / 2020.09.03 07:23,370,370,370
2020.09.03 07:10 / 2020.09.03 07:36,609,609,609
2020.09.03 07:09 / 2020.09.03 07:24,10,10,10
2020.09.03 07:08 / 2020.09.03 07:52,722,722,722
2020.09.03 07:02 / 2020.09.03 07:02,12,12,12
2020.09.03 07:00 / 2020.09.03 14:17,20,20,20
2020.09.03 07:00 / 2020.09.03 11:31,3,3,3
2020.09.03 06:56 / 2020.09.03 10:14,1394,1394,1394
2020.09.03 06:56 / 2020.09.03 07:14,115,115,115
2020.09.03 06:45 / 2020.09.03 06:59,766,766,766
2020.09.03 06:43 / 2020.09.03 07:12,20,20,20
2020.09.03 06:43 / 2020.09.03 07:04,466,466,466
2020.09.03 06:42 / 2020.09.03 06:56,444,444,444
2020.09.03 06:40 / 2020.09.03 07:55,120,120,120
2020.09.03 06:25 / 2020.09.03 07:05,501,501,501
2020.09.03 06:18 / 2020.09.03 07:03,600,600,600
2020.09.03 06:17 / 2020.09.03 06:28,5,5,5
2020.09.03 06:17 / 2020.09.03 06:28,7,7,7
2020.09.03 06:13 / 2020.09.03 07:35,209,209,209
2020.09.03 06:13 / 2020.09.03 07:05,175,175,175
2020.09.03 06:06 / 2020.09.03 06:06,1637,1637,1637
2020.09.03 06:06 / 2020.09.03 07:04,20,20,20
2020.09.03 05:50 / 2020.09.03 06:17,269,269,269
2020.09.03 05:48 / 2020.09.03 09:51,465,465,465
2020.09.03 05:48 / 2020.09.03 06:09,102,102,102
2020.09.03 05:40 / 2020.09.03 07:21,20,20,20
2020.09.03 05:32 / 2020.09.03 05:47,2,2,2
2020.09.03 05:32 / 2020.09.03 06:35,98,98,98
2020.09.03 05:29 / 2020.09.03 05:29,234,234,234
2020.09.03 05:28 / 2020.09.03 05:56,76,76,76
2020.09.03 05:25 / 2020.09.03 06:18,785,785,785
2020.09.03 05:07 / 2020.09.03 05:44,27,27,27
2020.09.03 05:07 / 2020.09.03 05:32,62,62,62
2020.09.03 05:04 / 2020.09.03 05:57,698,698,698
2020.09.03 05:04 / 2020.09.03 05:57,710,710,710
2020.09.03 05:01 / 2020.09.03 08:58,166,166,166
2020.09.03 05:01 / 2020.09.03 07:07,166,166,166
2020.09.03 04:59 / 2020.09.03 05:02,107,107,107
2020.09.03 04:50 / 2020.09.03 05:53,556,556,556
2020.09.03 04:46 / 2020.09.03 05:01,770,770,770
2020.09.03 04:43 / 2020.09.03 06:59,316,316,316
2020.09.03 04:29 / 2020.09.03 04:35,270,270,270
2020.09.03 04:25 / 2020.09.03 07:23,21,21,21
2020.09.03 04:24 / 2020.09.03 05:23,569,569,569
2020.09.03 04:23 / 2020.09.03 06:14,354,354,354
2020.09.03 04:23 / 2020.09.03 05:51,354,354,354
2020.09.03 04:20 / 2020.09.03 11:12,54,54,54
2020.09.03 04:20 / 2020.09.03 11:11,14,14,14
2020.09.03 04:19 / 2020.09.03 08:16,601,601,601
2020.09.03 04:15 / 2020.09.03 04:39,569,569,569
2020.09.03 04:15 / 2020.09.03 06:23,494,494,494
2020.09.03 04:14 / 2020.09.03 04:27,554,554,554
2020.09.03 04:11 / 2020.09.03 06:19,411,411,411
2020.09.03 04:00 / 2020.09.03 07:55,152,152,152
2020.09.03 04:00 / 2020.09.03 07:57,174,174,174
2020.09.03 04:00 / 2020.09.03 07:56,321,321,321
2020.09.03 04:00 / 2020.09.03 07:54,556,556,556
2020.09.03 04:00 / 2020.09.03 07:53,678,678,678
2020.09.03 04:00 / 2020.09.03 07:52,632,632,632
2020.09.03 04:00 / 2020.09.03 07:50,1446,1446,1446
2020.09.03 04:00 / 2020.09.03 07:58,794,794,794
2020.09.03 04:00 / 2020.09.03 08:10,631,631,631
2020.09.03 04:00 / 2020.09.03 08:11,248,248,248
2020.09.03 04:00 / 2020.09.03 05:57,4615,4615,4615
2020.09.03 04:00 / 2020.09.03 05:53,3224,3224,3224
2020.09.03 04:00 / 2020.09.03 05:55,4341,4341,4341
2020.09.03 04:00 / 2020.09.03 05:56,5046,5046,5046
2020.09.03 04:00 / 2020.09.03 15:09,853,853,853
2020.09.03 03:57 / 2020.09.03 08:13,601,601,601
2020.09.03 03:52 / 2020.09.03 04:21,624,624,624
2020.09.03 03:51 / 2020.09.03 06:16,460,460,460
2020.09.03 03:50 / 2020.09.03 08:06,612,612,612
2020.09.03 03:48 / 2020.09.03 06:44,3743,3743,3743
2020.09.03 03:45 / 2020.09.03 03:55,4,4,4
2020.09.03 03:43 / 2020.09.03 06:16,578,578,578
2020.09.03 03:40 / 2020.09.03 06:43,1,1,1
2020.09.03 03:38 / 2020.09.03 07:40,2396,2396,2396
2020.09.03 03:37 / 2020.09.03 06:14,511,511,511
2020.09.03 03:34 / 2020.09.03 06:13,32,32,32
2020.09.03 03:34 / 2020.09.03 07:40,3057,3057,3057
2020.09.03 03:33 / 2020.09.03 07:19,3727,3727,3727
2020.09.03 03:31 / 2020.09.03 06:43,1356,1356,1356
2020.09.03 03:30 / 2020.09.03 07:25,6127,6127,6127
2020.09.03 03:30 / 2020.09.03 06:11,299,299,299
2020.09.03 03:30 / 2020.09.03 07:22,2469,2469,2469
2020.09.03 03:30 / 2020.09.03 03:38,220,220,220
2020.09.03 03:28 / 2020.09.03 14:53,1457,1457,1457
2020.09.03 03:27 / 2020.09.03 07:46,2492,2492,2492
2020.09.03 03:26 / 2020.09.03 07:21,3684,3684,3684
2020.09.03 03:24 / 2020.09.03 07:56,166,166,166
2020.09.03 03:24 / 2020.09.03 05:02,580,580,580
2020.09.03 03:24 / 2020.09.03 07:36,2866,2866,2866
2020.09.03 03:23 / 2020.09.03 03:31,15,15,15
2020.09.03 03:22 / 2020.09.03 05:11,238,238,238
2020.09.03 03:20 / 2020.09.03 12:07,1694,1694,1694
2020.09.03 03:20 / 2020.09.03 12:07,1694,1694,1694
2020.09.03 03:20 / 2020.09.03 12:07,1694,1694,1694
2020.09.03 03:20 / 2020.09.03 05:01,500,500,500
2020.09.03 03:20 / 2020.09.03 06:42,75,75,75
2020.09.03 03:19 / 2020.09.03 09:55,782,782,782
2020.09.03 03:19 / 2020.09.03 07:32,116,116,116
2020.09.03 03:18 / 2020.09.03 03:25,695,695,695
2020.09.03 03:18 / 2020.09.03 05:01,761,761,761
2020.09.03 03:17 / 2020.09.03 06:21,1304,1304,1304
2020.09.03 03:17 / 2020.09.03 06:41,340,340,340
2020.09.03 03:16 / 2020.09.03 05:00,46,46,46
2020.09.03 03:15 / 2020.09.03 03:29,5,5,5
2020.09.03 03:15 / 2020.09.03 07:53,44,44,44
2020.09.03 03:15 / 2020.09.03 04:46,0,0,0
2020.09.03 03:15 / 2020.09.03 04:50,0,0,0
2020.09.03 03:15 / 2020.09.03 04:52,0,0,0
2020.09.03 03:15 / 2020.09.03 04:53,0,0,0
2020.09.03 03:15 / 2020.09.03 04:54,0,0,0
2020.09.03 03:15 / 2020.09.03 04:54,0,0,0
2020.09.03 03:15 / 2020.09.03 04:57,0,0,0
2020.09.03 03:15 / 2020.09.03 04:57,0,0,0
2020.09.03 03:15 / 2020.09.03 04:58,0,0,0
2020.09.03 03:15 / 2020.09.03 04:59,738,738,738
2020.09.03 03:14 / 2020.09.03 05:07,752,752,752
2020.09.03 03:13 / 2020.09.03 07:29,1436,1436,1436
2020.09.03 03:13 / 2020.09.03 06:58,113,113,113
2020.09.03 03:12 / 2020.09.03 04:57,903,903,903
2020.09.03 03:11 / 2020.09.03 05:04,719,719,719
2020.09.03 03:11 / 2020.09.03 05:06,439,439,439
2020.09.03 03:11 / 2020.09.03 03:14,282,282,282
2020.09.03 03:10 / 2020.09.03 05:03,11,11,11
2020.09.03 03:10 / 2020.09.03 04:56,697,697,697
2020.09.03 03:09 / 2020.09.03 09:48,343,343,343
2020.09.03 03:09 / 2020.09.03 06:40,641,641,641
2020.09.03 03:09 / 2020.09.03 03:30,915,915,915
2020.09.03 03:08 / 2020.09.03 06:44,27,27,27
2020.09.03 03:07 / 2020.09.03 09:53,762,762,762
2020.09.03 03:07 / 2020.09.03 07:30,5548,5548,5548
2020.09.03 03:07 / 2020.09.03 06:39,47,47,47
2020.09.03 03:06 / 2020.09.03 07:38,28,28,28
2020.09.03 03:05 / 2020.09.03 05:02,87,87,87
2020.09.03 03:04 / 2020.09.03 07:34,1202,1202,1202
2020.09.03 03:04 / 2020.09.03 05:01,26,26,26
